dataset_id,citation_short,site_code,plot_code,coord_type,year,latitude,longitude
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.05,plot,2012,70.827123,147.47717
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.06,plot,2012,70.826002,147.4749
ds06,Siewert et al. 2015,Russia.Kytalyk.T2,Russia.Kytalyk.T2.07,plot,2012,70.82485,147.472738
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.01,plot,2012,70.825317,147.494102
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.02,plot,2012,70.824084,147.495755
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.03,plot,2012,70.822871,147.497482
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.04,plot,2012,70.821616,147.499074
ds06,Siewert et al. 2015,Russia.Kytalyk.T3,Russia.Kytalyk.T3.05,plot,2012,70.820416,147.500922
ds07,Natali et al. 2014,USA.BrooksRange.6,USA.BrooksRange.6.1,plot,2015,66.45008,-150.61896
ds07,Natali et al. 2014,USA.BrooksRange.6,USA.BrooksRange.6.2,plot,2015,66.45009,-150.61864
ds07,Natali et al. 2014,USA.BrooksRange.6,USA.BrooksRange.6.3,plot,2015,66.45007,-150.61833
ds07,Natali et al. 2014,USA.BrooksRange.7,USA.BrooksRange.7.1,plot,2015,67.23727,-150.16176
ds07,Natali et al. 2014,USA.BrooksRange.7,USA.BrooksRange.7.2,plot,2015,67.23743,-150.16133
ds07,Natali et al. 2014,USA.BrooksRange.7,USA.BrooksRange.7.3,plot,2015,67.23722,-150.1611
ds07,Natali et al. 2014,USA.BrooksRange.8,USA.BrooksRange.8.1,plot,2015,68.06904,-149.58072
ds07,Natali et al. 2014,USA.BrooksRange.8,USA.BrooksRange.8.2,plot,2015,68.06904,-149.58043
ds07,Natali et al. 2014,USA.BrooksRange.8,USA.BrooksRange.8.3,plot,2015,68.06903,-149.58008
ds07,Natali et al. 2014,USA.InteriorAlaska.1,USA.InteriorAlaska.1.1,plot,2015,64.86935,-147.8606
ds07,Natali et al. 2014,USA.InteriorAlaska.1,USA.InteriorAlaska.1.2,plot,2015,64.86936,-147.86046
ds07,Natali et al. 2014,USA.InteriorAlaska.1,USA.InteriorAlaska.1.3,plot,2015,64.86935,-147.86023
ds07,Natali et al. 2014,USA.InteriorAlaska.17,USA.InteriorAlaska.17.1,plot,2015,64.95058,-147.61809
ds07,Natali et al. 2014,USA.InteriorAlaska.17,USA.InteriorAlaska.17.2,plot,2015,64.95055,-147.61778
ds07,Natali et al. 2014,USA.InteriorAlaska.17,USA.InteriorAlaska.17.3,plot,2015,64.95054,-147.61749
ds07,Natali et al. 2014,USA.InteriorAlaska.2,USA.InteriorAlaska.2.1,plot,2015,64.86693,-147.85814
ds07,Natali et al. 2014,USA.InteriorAlaska.2,USA.InteriorAlaska.2.2,plot,2015,64.86689,-147.85788
ds07,Natali et al. 2014,USA.InteriorAlaska.2,USA.InteriorAlaska.2.3,plot,2015,64.86686,-147.85754
ds07,Natali et al. 2014,USA.InteriorAlaska.20,USA.InteriorAlaska.20.1,plot,2015,64.71489,-148.28877
ds07,Natali et al. 2014,USA.InteriorAlaska.20,USA.InteriorAlaska.20.2,plot,2015,64.71487,-148.2885
ds07,Natali et al. 2014,USA.InteriorAlaska.20,USA.InteriorAlaska.20.3,plot,2015,64.71485,-148.28819
ds07,Natali et al. 2014,USA.InteriorAlaska.21,USA.InteriorAlaska.21.1,plot,2015,64.70681,-148.29199
ds07,Natali et al. 2014,USA.InteriorAlaska.21,USA.InteriorAlaska.21.2,plot,2015,64.70679,-148.29172
ds07,Natali et al. 2014,USA.InteriorAlaska.21,USA.InteriorAlaska.21.3,plot,2015,64.70689,-148.29134
ds07,Natali et al. 2014,USA.InteriorAlaska.22,USA.InteriorAlaska.22.1,plot,2015,64.32352,-146.68835
ds07,Natali et al. 2014,USA.InteriorAlaska.22,USA.InteriorAlaska.22.2,plot,2015,64.32352,-146.6881
ds07,Natali et al. 2014,USA.InteriorAlaska.22,USA.InteriorAlaska.22.3,plot,2015,64.32348,-146.68784
ds07,Natali et al. 2014,USA.InteriorAlaska.23,USA.InteriorAlaska.23.1,plot,2015,62.16672,-145.47066
ds07,Natali et al. 2014,USA.InteriorAlaska.23,USA.InteriorAlaska.23.2,plot,2015,62.16672,-145.47049
ds07,Natali et al. 2014,USA.InteriorAlaska.23,USA.InteriorAlaska.23.3,plot,2015,62.16673,-145.47012
ds07,Natali et al. 2014,USA.InteriorAlaska.24,USA.InteriorAlaska.24.1,plot,2015,63.87819,-149.25343
ds07,Natali et al. 2014,USA.InteriorAlaska.24,USA.InteriorAlaska.24.2,plot,2015,63.87818,-149.25314
ds07,Natali et al. 2014,USA.InteriorAlaska.24,USA.InteriorAlaska.24.3,plot,2015,63.87816,-149.25287
ds07,Natali et al. 2014,USA.InteriorAlaska.3,USA.InteriorAlaska.3.1,plot,2015,64.86731,-147.85909
ds07,Natali et al. 2014,USA.InteriorAlaska.3,USA.InteriorAlaska.3.2,plot,2015,64.86728,-147.85876
ds07,Natali et al. 2014,USA.InteriorAlaska.3,USA.InteriorAlaska.3.3,plot,2015,64.86729,-147.85849
ds07,Natali et al. 2014,USA.InteriorAlaska.4,USA.InteriorAlaska.4.1,plot,2015,64.86619,-147.85754
ds07,Natali et al. 2014,USA.InteriorAlaska.4,USA.InteriorAlaska.4.2,plot,2015,64.8662,-147.85725
ds07,Natali et al. 2014,USA.InteriorAlaska.4,USA.InteriorAlaska.4.3,plot,2015,64.86616,-147.85706
ds07,Natali et al. 2014,USA.InteriorAlaska.5,USA.InteriorAlaska.5.1,plot,2015,64.86752,-147.78571
ds07,Natali et al. 2014,USA.InteriorAlaska.5,USA.InteriorAlaska.5.2,plot,2015,64.86751,-147.78543
ds07,Natali et al. 2014,USA.InteriorAlaska.5,USA.InteriorAlaska.5.3,plot,2015,64.86745,-147.78511
ds07,Natali et al. 2014,USA.NorthSlope.10,USA.NorthSlope.10.1,plot,2015,69.15649,-148.83836
ds07,Natali et al. 2014,USA.NorthSlope.10,USA.NorthSlope.10.2,plot,2015,69.15646,-148.83812
ds07,Natali et al. 2014,USA.NorthSlope.10,USA.NorthSlope.10.3,plot,2015,69.15646,-148.83766
ds07,Natali et al. 2014,USA.NorthSlope.11,USA.NorthSlope.11.1,plot,2015,69.43303,-148.67435
ds07,Natali et al. 2014,USA.NorthSlope.11,USA.NorthSlope.11.2,plot,2015,69.43301,-148.674
ds07,Natali et al. 2014,USA.NorthSlope.11,USA.NorthSlope.11.3,plot,2015,69.43306,-148.67361
ds07,Natali et al. 2014,USA.NorthSlope.12,USA.NorthSlope.12.1,plot,2015,69.4254,-148.69684
ds07,Natali et al. 2014,USA.NorthSlope.12,USA.NorthSlope.12.2,plot,2015,69.42536,-148.69646
ds07,Natali et al. 2014,USA.NorthSlope.12,USA.NorthSlope.12.3,plot,2015,69.43302,-148.67363
ds07,Natali et al. 2014,USA.NorthSlope.13,USA.NorthSlope.13.1,plot,2015,70.37417,-148.55351
ds07,Natali et al. 2014,USA.NorthSlope.13,USA.NorthSlope.13.2,plot,2015,70.37411,-148.55324
ds07,Natali et al. 2014,USA.NorthSlope.13,USA.NorthSlope.13.3,plot,2015,70.37405,-148.55295
ds07,Natali et al. 2014,USA.NorthSlope.14,USA.NorthSlope.14.1,plot,2015,70.16218,-148.46577
ds07,Natali et al. 2014,USA.NorthSlope.14,USA.NorthSlope.14.2,plot,2015,70.16217,-148.46539
ds07,Natali et al. 2014,USA.NorthSlope.14,USA.NorthSlope.14.3,plot,2015,70.16214,-148.46506
ds07,Natali et al. 2014,USA.NorthSlope.15,USA.NorthSlope.15.1,plot,2015,69.67404,-148.72224
ds07,Natali et al. 2014,USA.NorthSlope.15,USA.NorthSlope.15.2,plot,2015,69.67401,-148.72185
ds07,Natali et al. 2014,USA.NorthSlope.15,USA.NorthSlope.15.3,plot,2015,69.67398,-148.72157
ds07,Natali et al. 2014,USA.NorthSlope.16,USA.NorthSlope.16.1,plot,2015,69.67443,-148.71909
ds07,Natali et al. 2014,USA.NorthSlope.16,USA.NorthSlope.16.2,plot,2015,69.67444,-148.71869
ds07,Natali et al. 2014,USA.NorthSlope.16,USA.NorthSlope.16.3,plot,2015,69.67442,-148.7184
ds07,Natali et al. 2014,USA.NorthSlope.9,USA.NorthSlope.9.1,plot,2015,68.47758,-149.50299
ds07,Natali et al. 2014,USA.NorthSlope.9,USA.NorthSlope.9.2,plot,2015,68.47755,-149.5027
ds07,Natali et al. 2014,USA.NorthSlope.9,USA.NorthSlope.9.3,plot,2015,68.47753,-149.50238
ds07,Natali et al. 2014,USA.SewardPeninsula.18,USA.SewardPeninsula.18.1,plot,2015,64.50797,-165.29646
ds07,Natali et al. 2014,USA.SewardPeninsula.18,USA.SewardPeninsula.18.2,plot,2015,64.50793,-165.2962
ds07,Natali et al. 2014,USA.SewardPeninsula.18,USA.SewardPeninsula.18.3,plot,2015,64.50789,-165.29593
ds07,Natali et al. 2014,USA.SewardPeninsula.19,USA.SewardPeninsula.19.1,plot,2015,65.22928,-164.82681
ds07,Natali et al. 2014,USA.SewardPeninsula.19,USA.SewardPeninsula.19.2,plot,2015,65.22944,-164.82794
ds07,Natali et al. 2014,USA.SewardPeninsula.19,USA.SewardPeninsula.19.3,plot,2015,65.22946,-164.82759
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.1-0,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.1-20,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.2-0,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.2-20,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.3-0,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.OW1,Russia.Kolyma.OW1.3-20,plot,2014,69.347496,161.514128
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.1-0,plot,2014,69.26689,161.65974
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.2-0,plot,2014,69.26689,161.65974
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T1,Russia.Kolyma.T1.3-0,plot,2014,69.26689,161.65974
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.1-0,plot,2014,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.1-20,plot,2014,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.2-20,plot,2014,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.3-0,plot,2014,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T2,Russia.Kolyma.T2.3-20,plot,2014,69.26498,161.66273
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.1-0,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.1-20,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.2-0,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.2-20,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.3-0,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.T3,Russia.Kolyma.T3.3-20,plot,2014,69.34499,161.51045
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.1-0,plot,2014,69.347613,161.514
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.1-20,plot,2014,69.347613,161.514
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.2-0,plot,2014,69.347613,161.514
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.2-20,plot,2014,69.347613,161.514
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.3-0,plot,2014,69.347613,161.514
ds08,Loranty and Natali Unpub.,Russia.Kolyma.WT1,Russia.Kolyma.WT1.3-20,plot,2014,69.347613,161.514
ds09,Heard et al. 2016,Russia.Kolyma.AKB,Russia.Kolyma.AKB.1,site,2013,68.811938,160.985297
ds09,Heard et al. 2016,Russia.Kolyma.AKB,Russia.Kolyma.AKB.2,site,2013,68.811938,160.985297
ds09,Heard et al. 2016,Russia.Kolyma.AKB,Russia.Kolyma.AKB.3,site,2013,68.811938,160.985297
ds09,Heard et al. 2016,Russia.Kolyma.AMB,Russia.Kolyma.AMB.1,site,2012,68.63849,161.389233
ds09,Heard et al. 2016,Russia.Kolyma.AMB,Russia.Kolyma.AMB.2,site,2012,68.63849,161.389233
ds09,Heard et al. 2016,Russia.Kolyma.AMB,Russia.Kolyma.AMB.3,site,2012,68.63849,161.389233
ds09,Heard et al. 2016,Russia.Kolyma.DYB,Russia.Kolyma.DYB.1,site,2012,68.633194,159.079018
ds09,Heard et al. 2016,Russia.Kolyma.DYB,Russia.Kolyma.DYB.2,site,2012,68.633194,159.079018
ds09,Heard et al. 2016,Russia.Kolyma.DYB,Russia.Kolyma.DYB.3,site,2012,68.633194,159.079018
ds09,Heard et al. 2016,Russia.Kolyma.EXB,Russia.Kolyma.EXB.1,site,2012,68.74333,161.40688
ds09,Heard et al. 2016,Russia.Kolyma.EXB,Russia.Kolyma.EXB.2,site,2012,68.74333,161.40688
ds09,Heard et al. 2016,Russia.Kolyma.EXB,Russia.Kolyma.EXB.3,site,2012,68.74333,161.40688
ds09,Heard et al. 2016,Russia.Kolyma.HBR,Russia.Kolyma.HBR.1,site,2012,68.75055,161.47281
ds09,Heard et al. 2016,Russia.Kolyma.HBR,Russia.Kolyma.HBR.2,site,2012,68.75055,161.47281
ds09,Heard et al. 2016,Russia.Kolyma.HBR,Russia.Kolyma.HBR.3,site,2012,68.75055,161.47281
ds09,Heard et al. 2016,Russia.Kolyma.HDR,Russia.Kolyma.HDR.1,site,2012,68.75606,161.44852
ds09,Heard et al. 2016,Russia.Kolyma.HDR,Russia.Kolyma.HDR.2,site,2012,68.75606,161.44852
ds09,Heard et al. 2016,Russia.Kolyma.HDR,Russia.Kolyma.HDR.3,site,2012,68.75606,161.44852
ds09,Heard et al. 2016,Russia.Kolyma.LBR,Russia.Kolyma.LBR.1,site,2012,68.7431,161.49712
ds09,Heard et al. 2016,Russia.Kolyma.LBR,Russia.Kolyma.LBR.2,site,2012,68.7431,161.49712
ds09,Heard et al. 2016,Russia.Kolyma.LBR,Russia.Kolyma.LBR.3,site,2012,68.7431,161.49712
ds09,Heard et al. 2016,Russia.Kolyma.LDR,Russia.Kolyma.LDR.1,site,2012,68.75591,161.44672
ds09,Heard et al. 2016,Russia.Kolyma.LDR,Russia.Kolyma.LDR.2,site,2012,68.75591,161.44672
ds09,Heard et al. 2016,Russia.Kolyma.LDR,Russia.Kolyma.LDR.3,site,2012,68.75591,161.44672
ds09,Heard et al. 2016,Russia.Kolyma.OMB,Russia.Kolyma.OMB.1,site,2013,68.72518,158.90396
ds09,Heard et al. 2016,Russia.Kolyma.OMB,Russia.Kolyma.OMB.2,site,2013,68.72518,158.90396
ds09,Heard et al. 2016,Russia.Kolyma.OMB,Russia.Kolyma.OMB.3,site,2013,68.72518,158.90396
ds09,Heard et al. 2016,Russia.Kolyma.PFB,Russia.Kolyma.PFB.1,site,2012,68.513357,161.49928
ds09,Heard et al. 2016,Russia.Kolyma.PFB,Russia.Kolyma.PFB.2,site,2012,68.513357,161.49928
ds09,Heard et al. 2016,Russia.Kolyma.PFB,Russia.Kolyma.PFB.3,site,2012,68.513357,161.49928
ds09,Heard et al. 2016,Russia.Kolyma.PPB,Russia.Kolyma.PPB.1,site,2012,68.50654,161.567297
ds09,Heard et al. 2016,Russia.Kolyma.PPB,Russia.Kolyma.PPB.2,site,2012,68.50654,161.567297
ds09,Heard et al. 2016,Russia.Kolyma.PPB,Russia.Kolyma.PPB.3,site,2012,68.50654,161.567297
ds09,Heard et al. 2016,Russia.Kolyma.PPYB,Russia.Kolyma.PPYB.1,site,2013,68.511498,161.49373
ds09,Heard et al. 2016,Russia.Kolyma.PPYB,Russia.Kolyma.PPYB.2,site,2013,68.511498,161.49373
ds09,Heard et al. 2016,Russia.Kolyma.PPYB,Russia.Kolyma.PPYB.3,site,2013,68.511498,161.49373
ds09,Heard et al. 2016,Russia.Kolyma.SYB,Russia.Kolyma.SYB.1,site,2012,68.744788,161.3841
ds09,Heard et al. 2016,Russia.Kolyma.SYB,Russia.Kolyma.SYB.2,site,2012,68.744788,161.3841
ds09,Heard et al. 2016,Russia.Kolyma.SYB,Russia.Kolyma.SYB.3,site,2012,68.744788,161.3841
ds09,Heard et al. 2016,Russia.Kolyma.T-10Y4,Russia.Kolyma.T-10Y4.1,site,2013,68.75352,161.39455
ds09,Heard et al. 2016,Russia.Kolyma.T-10Y4,Russia.Kolyma.T-10Y4.2,site,2013,68.75352,161.39455
ds09,Heard et al. 2016,Russia.Kolyma.T-10Y4,Russia.Kolyma.T-10Y4.3,site,2013,68.75352,161.39455
ds09,Heard et al. 2016,Russia.Kolyma.T-11Y4,Russia.Kolyma.T-11Y4.1,site,2013,68.74869,161.40834
ds09,Heard et al. 2016,Russia.Kolyma.T-11Y4,Russia.Kolyma.T-11Y4.2,site,2013,68.74869,161.40834
ds09,Heard et al. 2016,Russia.Kolyma.T-11Y4,Russia.Kolyma.T-11Y4.3,site,2013,68.74869,161.40834
ds09,Heard et al. 2016,Russia.Kolyma.T-12Y4,Russia.Kolyma.T-12Y4.1,site,2013,68.74837,161.40237
ds09,Heard et al. 2016,Russia.Kolyma.T-12Y4,Russia.Kolyma.T-12Y4.2,site,2013,68.74837,161.40237
ds09,Heard et al. 2016,Russia.Kolyma.T-12Y4,Russia.Kolyma.T-12Y4.3,site,2013,68.74837,161.40237
ds09,Heard et al. 2016,Russia.Kolyma.T-13Y4,Russia.Kolyma.T-13Y4.1,site,2013,68.7466,161.40433
ds09,Heard et al. 2016,Russia.Kolyma.T-13Y4,Russia.Kolyma.T-13Y4.2,site,2013,68.7466,161.40433
ds09,Heard et al. 2016,Russia.Kolyma.T-13Y4,Russia.Kolyma.T-13Y4.3,site,2013,68.7466,161.40433
ds09,Heard et al. 2016,Russia.Kolyma.T-14Y4,Russia.Kolyma.T-14Y4.1,site,2013,68.74513,161.40063
ds09,Heard et al. 2016,Russia.Kolyma.T-14Y4,Russia.Kolyma.T-14Y4.2,site,2013,68.74513,161.40063
ds09,Heard et al. 2016,Russia.Kolyma.T-14Y4,Russia.Kolyma.T-14Y4.3,site,2013,68.74513,161.40063
ds09,Heard et al. 2016,Russia.Kolyma.T-15Y4,Russia.Kolyma.T-15Y4.1,site,2013,68.75188,161.39095
ds09,Heard et al. 2016,Russia.Kolyma.T-15Y4,Russia.Kolyma.T-15Y4.2,site,2013,68.75188,161.39095
ds09,Heard et al. 2016,Russia.Kolyma.T-15Y4,Russia.Kolyma.T-15Y4.3,site,2013,68.75188,161.39095
ds09,Heard et al. 2016,Russia.Kolyma.T-16Y4,Russia.Kolyma.T-16Y4.1,site,2013,68.75519,161.40013
ds09,Heard et al. 2016,Russia.Kolyma.T-16Y4,Russia.Kolyma.T-16Y4.2,site,2013,68.75519,161.40013
ds09,Heard et al. 2016,Russia.Kolyma.T-16Y4,Russia.Kolyma.T-16Y4.3,site,2013,68.75519,161.40013
ds09,Heard et al. 2016,Russia.Kolyma.T-17Y4,Russia.Kolyma.T-17Y4.1,site,2013,68.74152,161.41411
ds09,Heard et al. 2016,Russia.Kolyma.T-17Y4,Russia.Kolyma.T-17Y4.2,site,2013,68.74152,161.41411
ds09,Heard et al. 2016,Russia.Kolyma.T-17Y4,Russia.Kolyma.T-17Y4.3,site,2013,68.74152,161.41411
ds09,Heard et al. 2016,Russia.Kolyma.T-18Y4,Russia.Kolyma.T-18Y4.1,site,2013,68.74632,161.38776
ds09,Heard et al. 2016,Russia.Kolyma.T-18Y4,Russia.Kolyma.T-18Y4.2,site,2013,68.74632,161.38776
ds09,Heard et al. 2016,Russia.Kolyma.T-18Y4,Russia.Kolyma.T-18Y4.3,site,2013,68.74632,161.38776
ds09,Heard et al. 2016,Russia.Kolyma.T-1Y4,Russia.Kolyma.T-1Y4.1,site,2013,68.74747,161.38988
ds09,Heard et al. 2016,Russia.Kolyma.T-1Y4,Russia.Kolyma.T-1Y4.2,site,2013,68.74747,161.38988
ds09,Heard et al. 2016,Russia.Kolyma.T-1Y4,Russia.Kolyma.T-1Y4.3,site,2013,68.74747,161.38988
ds09,Heard et al. 2016,Russia.Kolyma.T-2Y4,Russia.Kolyma.T-2Y4.1,site,2013,68.74529,161.38908
ds09,Heard et al. 2016,Russia.Kolyma.T-2Y4,Russia.Kolyma.T-2Y4.2,site,2013,68.74529,161.38908
ds09,Heard et al. 2016,Russia.Kolyma.T-2Y4,Russia.Kolyma.T-2Y4.3,site,2013,68.74529,161.38908
ds09,Heard et al. 2016,Russia.Kolyma.T-3Y4,Russia.Kolyma.T-3Y4.1,site,2013,68.74472,161.41486
ds09,Heard et al. 2016,Russia.Kolyma.T-3Y4,Russia.Kolyma.T-3Y4.2,site,2013,68.74472,161.41486
ds09,Heard et al. 2016,Russia.Kolyma.T-3Y4,Russia.Kolyma.T-3Y4.3,site,2013,68.74472,161.41486
ds09,Heard et al. 2016,Russia.Kolyma.T-4Y4,Russia.Kolyma.T-4Y4.1,site,2013,68.74164,161.41562
ds09,Heard et al. 2016,Russia.Kolyma.T-4Y4,Russia.Kolyma.T-4Y4.2,site,2013,68.74164,161.41562
ds09,Heard et al. 2016,Russia.Kolyma.T-4Y4,Russia.Kolyma.T-4Y4.3,site,2013,68.74164,161.41562
ds09,Heard et al. 2016,Russia.Kolyma.T-5Y4,Russia.Kolyma.T-5Y4.1,site,2013,68.74834,161.4135
ds09,Heard et al. 2016,Russia.Kolyma.T-5Y4,Russia.Kolyma.T-5Y4.2,site,2013,68.74834,161.4135
ds09,Heard et al. 2016,Russia.Kolyma.T-5Y4,Russia.Kolyma.T-5Y4.3,site,2013,68.74834,161.4135
ds09,Heard et al. 2016,Russia.Kolyma.T-6Y4,Russia.Kolyma.T-6Y4.1,site,2013,68.74939,161.41759
ds09,Heard et al. 2016,Russia.Kolyma.T-6Y4,Russia.Kolyma.T-6Y4.2,site,2013,68.74939,161.41759
ds09,Heard et al. 2016,Russia.Kolyma.T-6Y4,Russia.Kolyma.T-6Y4.3,site,2013,68.74939,161.41759
ds09,Heard et al. 2016,Russia.Kolyma.T-7Y4,Russia.Kolyma.T-7Y4.1,site,2013,68.74915,161.39
ds09,Heard et al. 2016,Russia.Kolyma.T-7Y4,Russia.Kolyma.T-7Y4.2,site,2013,68.74915,161.39
ds09,Heard et al. 2016,Russia.Kolyma.T-7Y4,Russia.Kolyma.T-7Y4.3,site,2013,68.74915,161.39
ds09,Heard et al. 2016,Russia.Kolyma.T-8Y4,Russia.Kolyma.T-8Y4.1,site,2013,68.74932,161.3882
ds09,Heard et al. 2016,Russia.Kolyma.T-8Y4,Russia.Kolyma.T-8Y4.2,site,2013,68.74932,161.3882
ds09,Heard et al. 2016,Russia.Kolyma.T-8Y4,Russia.Kolyma.T-8Y4.3,site,2013,68.74932,161.3882
ds09,Heard et al. 2016,Russia.Kolyma.T-9Y4,Russia.Kolyma.T-9Y4.1,site,2013,68.75267,161.38544
ds09,Heard et al. 2016,Russia.Kolyma.T-9Y4,Russia.Kolyma.T-9Y4.2,site,2013,68.75267,161.38544
ds09,Heard et al. 2016,Russia.Kolyma.T-9Y4,Russia.Kolyma.T-9Y4.3,site,2013,68.75267,161.38544
ds09,Heard et al. 2016,Russia.Kolyma.TB1,Russia.Kolyma.TB1.1,site,2012,69.47578,162.148999
ds09,Heard et al. 2016,Russia.Kolyma.TB1,Russia.Kolyma.TB1.2,site,2012,69.47578,162.148999
ds09,Heard et al. 2016,Russia.Kolyma.TB1,Russia.Kolyma.TB1.3,site,2012,69.47578,162.148999
ds09,Heard et al. 2016,Russia.Kolyma.TB2,Russia.Kolyma.TB2.1,site,2012,69.469452,162.179456
ds09,Heard et al. 2016,Russia.Kolyma.TB2,Russia.Kolyma.TB2.2,site,2012,69.469452,162.179456
ds09,Heard et al. 2016,Russia.Kolyma.TB2,Russia.Kolyma.TB2.3,site,2012,69.469452,162.179456
ds09,Heard et al. 2016,Russia.Kolyma.TB3,Russia.Kolyma.TB3.1,site,2013,69.487158,162.13803
ds09,Heard et al. 2016,Russia.Kolyma.TB3,Russia.Kolyma.TB3.2,site,2013,69.487158,162.13803
ds09,Heard et al. 2016,Russia.Kolyma.TB3,Russia.Kolyma.TB3.3,site,2013,69.487158,162.13803
ds09,Heard et al. 2016,Russia.Kolyma.TB4,Russia.Kolyma.TB4.1,site,2013,69.474118,162.206796
ds09,Heard et al. 2016,Russia.Kolyma.TB4,Russia.Kolyma.TB4.2,site,2013,69.474118,162.206796
ds09,Heard et al. 2016,Russia.Kolyma.TB4,Russia.Kolyma.TB4.3,site,2013,69.474118,162.206796
ds09,Heard et al. 2016,Russia.Kolyma.TBC,Russia.Kolyma.TBC.1,site,2012,69.486887,162.156954
ds09,Heard et al. 2016,Russia.Kolyma.TBC,Russia.Kolyma.TBC.2,site,2012,69.486887,162.156954
ds09,Heard et al. 2016,Russia.Kolyma.TBC,Russia.Kolyma.TBC.3,site,2012,69.486887,162.156954
ds09,Heard et al. 2016,Russia.Kolyma.TBC2,Russia.Kolyma.TBC2.1,site,2013,69.471407,162.214232
ds09,Heard et al. 2016,Russia.Kolyma.TBC2,Russia.Kolyma.TBC2.2,site,2013,69.471407,162.214232
ds09,Heard et al. 2016,Russia.Kolyma.TBC2,Russia.Kolyma.TBC2.3,site,2013,69.471407,162.214232
ds09,Heard et al. 2016,Russia.Kolyma.TBC3,Russia.Kolyma.TBC3.1,site,2013,69.506304,162.125364
ds09,Heard et al. 2016,Russia.Kolyma.TBC3,Russia.Kolyma.TBC3.2,site,2013,69.506304,162.125364
ds09,Heard et al. 2016,Russia.Kolyma.TBC3,Russia.Kolyma.TBC3.3,site,2013,69.506304,162.125364
ds09,Heard et al. 2016,Russia.Kolyma.TBC4,Russia.Kolyma.TBC4.1,site,2013,69.513645,162.108882
ds09,Heard et al. 2016,Russia.Kolyma.TBC4,Russia.Kolyma.TBC4.2,site,2013,69.513645,162.108882
ds09,Heard et al. 2016,Russia.Kolyma.TBC4,Russia.Kolyma.TBC4.3,site,2013,69.513645,162.108882
ds10,Orndahl 2022,Canada.Yukon.PAGE,Canada.Yukon.PAGE.10m,site,2019,69.444201,-140.994442
ds10,Orndahl 2022,Canada.Yukon.PAGE,Canada.Yukon.PAGE.30m,site,2019,69.444201,-140.994442
ds10,Orndahl 2022,Canada.Yukon.PAGE,Canada.Yukon.PAGE.50m,site,2019,69.444201,-140.994442
ds10,Orndahl 2022,Canada.Yukon.PAGE,Canada.Yukon.PAGE.70m,site,2019,69.444201,-140.994442
